Date,Time,State,Group,Unit,Sales
07-Oct-20, Afternoon,NY, Kids,37,92500
07-Oct-20, Afternoon,NY, Men,16,40000
07-Oct-20, Afternoon,NY, Women,27,67500
07-Oct-20, Afternoon,NY, Seniors,18,45000
07-Oct-20, Evening,NY, Kids,25,62500
07-Oct-20, Evening,NY, Men,38,95000
07-Oct-20, Evening,NY, Women,29,72500
07-Oct-20, Evening,NY, Seniors,27,67500
07-Oct-20, Morning,TX, Kids,11,27500
07-Oct-20, Morning,TX, Men,14,35000
07-Oct-20, Morning,TX, Women,14,35000
07-Oct-20, Morning,TX, Seniors,3,7500
07-Oct-20, Afternoon,TX, Kids,15,37500
07-Oct-20, Afternoon,TX, Men,12,30000
07-Oct-20, Afternoon,TX, Women,15,37500
07-Oct-20, Afternoon,TX, Seniors,5,12500
07-Oct-20, Evening,TX, Kids,12,30000
07-Oct-20, Evening,TX, Men,8,20000
07-Oct-20, Evening,TX, Women,5,12500
07-Oct-20, Evening,TX, Seniors,14,35000
08-Oct-20, Morning, WA, Kids,14,35000
08-Oct-20, Morning, WA, Men,3,7500
08-Oct-20, Morning, WA, Women,10,25000
08-Oct-20, Morning, WA, Seniors,7,17500
08-Oct-20, Afternoon, WA, Kids,10,25000
08-Oct-20, Afternoon, WA, Men,14,35000
08-Oct-20, Afternoon, WA, Women,9,22500
08-Oct-20, Afternoon, WA, Seniors,4,10000
08-Oct-20, Evening, WA, Kids,12,30000
08-Oct-20, Evening, WA, Men,3,7500
08-Oct-20, Evening, WA, Women,3,7500
08-Oct-20, Evening, WA, Seniors,10,25000
08-Oct-20, Morning,AZ, Kids,12,30000
08-Oct-20, Morning,AZ, Men,11,27500
08-Oct-20, Morning,AZ, Women,5,12500
08-Oct-20, Morning,AZ, Seniors,8,20000
08-Oct-20, Afternoon,AZ, Kids,15,37500
08-Oct-20, Afternoon,AZ, Men,8,20000
08-Oct-20, Afternoon,AZ, Women,8,20000
08-Oct-20, Afternoon,AZ, Seniors,10,25000
08-Oct-20, Evening,AZ, Kids,13,32500
08-Oct-20, Evening,AZ, Men,3,7500
08-Oct-20, Evening,AZ, Women,6,15000
08-Oct-20, Evening,AZ, Seniors,7,17500
08-Oct-20, Morning,FL, Kids,14,35000
08-Oct-20, Morning,FL, Men,21,52500
08-Oct-20, Morning,FL, Women,26,65000
08-Oct-20, Morning,FL, Seniors,19,47500
08-Oct-20, Afternoon,FL, Kids,24,60000
08-Oct-20, Afternoon,FL, Men,28,70000
08-Oct-20, Afternoon,FL, Women,10,25000
08-Oct-20, Afternoon,FL, Seniors,30,75000
08-Oct-20, Evening,FL, Kids,19,47500
08-Oct-20, Evening,FL, Men,29,72500
08-Oct-20, Evening,FL, Women,31,77500
08-Oct-20, Evening,FL, Seniors,27,67500
08-Oct-20, Morning,KY, Kids,41,102500
08-Oct-20, Morning,KY, Men,33,82500
08-Oct-20, Morning,KY, Women,37,92500
08-Oct-20, Morning,KY, Seniors,44,110000
08-Oct-20, Afternoon,KY, Kids,26,65000
08-Oct-20, Afternoon,KY, Men,39,97500
08-Oct-20, Afternoon,KY, Women,41,102500
08-Oct-20, Afternoon,KY, Seniors,45,112500
08-Oct-20, Evening,KY, Kids,44,110000
08-Oct-20, Evening,KY, Men,49,122500
08-Oct-20, Evening,KY, Women,34,85000
08-Oct-20, Evening,KY, Seniors,47,117500
08-Oct-20, Morning,CA, Kids,16,40000
08-Oct-20, Morning,CA, Men,16,40000
08-Oct-20, Morning,CA, Women,16,40000
08-Oct-20, Morning,CA, Seniors,15,37500
08-Oct-20, Afternoon,CA, Kids,10,25000
08-Oct-20, Afternoon,CA, Men,8,20000
08-Oct-20, Afternoon,CA, Women,7,17500
08-Oct-20, Afternoon,CA, Seniors,15,37500
08-Oct-20, Evening,CA, Kids,14,35000
08-Oct-20, Evening,CA, Men,7,17500
08-Oct-20, Evening,CA, Women,19,47500
08-Oct-20, Evening,CA, Seniors,11,27500
08-Oct-20, Morning,NY, Kids,24,60000
08-Oct-20, Morning,NY, Men,21,52500
08-Oct-20, Morning,NY, Women,31,77500
08-Oct-20, Morning,NY, Seniors,29,72500
08-Oct-20, Afternoon,NY, Kids,20,50000
08-Oct-20, Afternoon,NY, Men,39,97500
08-Oct-20, Afternoon,NY, Women,36,90000
08-Oct-20, Afternoon,NY, Seniors,19,47500
08-Oct-20, Evening,NY, Kids,37,92500
08-Oct-20, Evening,NY, Men,26,65000
08-Oct-20, Evening,NY, Women,37,92500
08-Oct-20, Evening,NY, Seniors,26,65000
08-Oct-20, Morning,TX, Kids,8,20000
08-Oct-20, Morning,TX, Men,5,12500
08-Oct-20, Morning,TX, Women,15,37500
08-Oct-20, Morning,TX, Seniors,9,22500
08-Oct-20, Afternoon,TX, Kids,4,10000
08-Oct-20, Afternoon,TX, Men,8,20000
08-Oct-20, Afternoon,TX, Women,5,12500
08-Oct-20, Afternoon,TX, Seniors,15,37500
08-Oct-20, Evening,TX, Kids,15,37500
08-Oct-20, Evening,TX, Men,12,30000
08-Oct-20, Evening,TX, Women,10,25000
08-Oct-20, Evening,TX, Seniors,10,25000
09-Oct-20, Morning, WA, Kids,3,7500
09-Oct-20, Morning, WA, Men,12,30000
09-Oct-20, Morning, WA, Women,7,17500
09-Oct-20, Morning, WA, Seniors,4,10000
09-Oct-20, Afternoon, WA, Kids,13,32500
09-Oct-20, Afternoon, WA, Men,3,7500
09-Oct-20, Afternoon, WA, Women,6,15000
09-Oct-20, Afternoon, WA, Seniors,4,10000
09-Oct-20, Evening, WA, Kids,7,17500
09-Oct-20, Evening, WA, Men,3,7500
09-Oct-20, Evening, WA, Women,13,32500
09-Oct-20, Evening, WA, Seniors,11,27500
09-Oct-20, Morning,AZ, Kids,9,22500
09-Oct-20, Morning,AZ, Men,10,25000
09-Oct-20, Morning,AZ, Women,5,12500
09-Oct-20, Morning,AZ, Seniors,3,7500
09-Oct-20, Afternoon,AZ, Kids,8,20000
09-Oct-20, Afternoon,AZ, Men,15,37500
09-Oct-20, Afternoon,AZ, Women,5,12500
09-Oct-20, Afternoon,AZ, Seniors,9,22500
09-Oct-20, Evening,AZ, Kids,10,25000
09-Oct-20, Evening,AZ, Men,10,25000
09-Oct-20, Evening,AZ, Women,7,17500
09-Oct-20, Evening,AZ, Seniors,13,32500
09-Oct-20, Morning,FL, Kids,26,65000
09-Oct-20, Morning,FL, Men,19,47500
09-Oct-20, Morning,FL, Women,21,52500
09-Oct-20, Morning,FL, Seniors,35,87500
09-Oct-20, Afternoon,FL, Kids,18,45000
09-Oct-20, Afternoon,FL, Men,15,37500
09-Oct-20, Afternoon,FL, Women,34,85000
09-Oct-20, Afternoon,FL, Seniors,25,62500
09-Oct-20, Evening,FL, Kids,33,82500
09-Oct-20, Evening,FL, Men,19,47500
09-Oct-20, Evening,FL, Women,10,25000
09-Oct-20, Evening,FL, Seniors,12,30000
09-Oct-20, Morning,KY, Kids,43,107500
09-Oct-20, Morning,KY, Men,39,97500
09-Oct-20, Morning,KY, Women,37,92500
09-Oct-20, Morning,KY, Seniors,48,120000
09-Oct-20, Afternoon,KY, Kids,25,62500
09-Oct-20, Afternoon,KY, Men,37,92500
09-Oct-20, Afternoon,KY, Women,42,105000
09-Oct-20, Afternoon,KY, Seniors,36,90000
09-Oct-20, Evening,KY, Kids,48,120000
09-Oct-20, Evening,KY, Men,32,80000
09-Oct-20, Evening,KY, Women,43,107500
09-Oct-20, Evening,KY, Seniors,26,65000
09-Oct-20, Morning,CA, Kids,6,15000
09-Oct-20, Morning,CA, Men,13,32500
09-Oct-20, Morning,CA, Women,8,20000
09-Oct-20, Morning,CA, Seniors,14,35000
09-Oct-20, Afternoon,CA, Kids,16,40000
09-Oct-20, Afternoon,CA, Men,17,42500
09-Oct-20, Afternoon,CA, Women,15,37500
09-Oct-20, Afternoon,CA, Seniors,7,17500
09-Oct-20, Evening,CA, Kids,6,15000
09-Oct-20, Evening,CA, Men,10,25000
09-Oct-20, Evening,CA, Women,14,35000
09-Oct-20, Evening,CA, Seniors,5,12500
09-Oct-20, Morning,NY, Kids,37,92500
09-Oct-20, Morning,NY, Men,27,67500
09-Oct-20, Morning,NY, Women,22,55000
09-Oct-20, Morning,NY, Seniors,16,40000
09-Oct-20, Afternoon,NY, Kids,27,67500
09-Oct-20, Afternoon,NY, Men,27,67500
09-Oct-20, Afternoon,NY, Women,38,95000
09-Oct-20, Afternoon,NY, Seniors,21,52500
09-Oct-20, Evening,NY, Kids,27,67500
09-Oct-20, Evening,NY, Men,21,52500
09-Oct-20, Evening,NY, Women,35,87500
09-Oct-20, Evening,NY, Seniors,23,57500
09-Oct-20, Morning,TX, Kids,11,27500
09-Oct-20, Morning,TX, Men,12,30000
09-Oct-20, Morning,TX, Women,6,15000
09-Oct-20, Morning,TX, Seniors,7,17500
09-Oct-20, Afternoon,TX, Kids,9,22500
09-Oct-20, Afternoon,TX, Men,7,17500
09-Oct-20, Afternoon,TX, Women,6,15000
09-Oct-20, Afternoon,TX, Seniors,11,27500
09-Oct-20, Evening,TX, Kids,3,7500
09-Oct-20, Evening,TX, Men,6,15000
09-Oct-20, Evening,TX, Women,6,15000
09-Oct-20, Evening,TX, Seniors,9,22500
10-Oct-20, Morning, WA, Kids,4,10000
10-Oct-20, Morning, WA, Men,10,25000
10-Oct-20, Morning, WA, Women,11,27500
10-Oct-20, Morning, WA, Seniors,9,22500
10-Oct-20, Afternoon, WA, Kids,5,12500
10-Oct-20, Afternoon, WA, Men,7,17500
10-Oct-20, Afternoon, WA, Women,11,27500
10-Oct-20, Afternoon, WA, Seniors,3,7500
10-Oct-20, Evening, WA, Kids,6,15000
10-Oct-20, Evening, WA, Men,15,37500
10-Oct-20, Evening, WA, Women,8,20000
10-Oct-20, Evening, WA, Seniors,11,27500
10-Oct-20, Morning,AZ, Kids,10,25000
10-Oct-20, Morning,AZ, Men,7,17500
10-Oct-20, Morning,AZ, Women,15,37500
10-Oct-20, Morning,AZ, Seniors,7,17500
10-Oct-20, Afternoon,AZ, Kids,12,30000
10-Oct-20, Afternoon,AZ, Men,14,35000
10-Oct-20, Afternoon,AZ, Women,7,17500
10-Oct-20, Afternoon,AZ, Seniors,6,15000
10-Oct-20, Evening,AZ, Kids,8,20000
10-Oct-20, Evening,AZ, Men,8,20000
10-Oct-20, Evening,AZ, Women,6,15000
10-Oct-20, Evening,AZ, Seniors,15,37500
10-Oct-20, Morning,FL, Kids,24,60000
10-Oct-20, Morning,FL, Men,19,47500
10-Oct-20, Morning,FL, Women,31,77500
10-Oct-20, Morning,FL, Seniors,22,55000
10-Oct-20, Afternoon,FL, Kids,17,42500
10-Oct-20, Afternoon,FL, Men,29,72500
10-Oct-20, Afternoon,FL, Women,11,27500
10-Oct-20, Afternoon,FL, Seniors,28,70000
10-Oct-20, Evening,FL, Kids,24,60000
10-Oct-20, Evening,FL, Men,32,80000
10-Oct-20, Evening,FL, Women,25,62500
10-Oct-20, Evening,FL, Seniors,30,75000
10-Oct-20, Morning,KY, Kids,31,77500
10-Oct-20, Morning,KY, Men,32,80000
10-Oct-20, Morning,KY, Women,40,100000
10-Oct-20, Morning,KY, Seniors,37,92500
10-Oct-20, Afternoon,KY, Kids,43,107500
10-Oct-20, Afternoon,KY, Men,42,105000
10-Oct-20, Afternoon,KY, Women,26,65000
10-Oct-20, Afternoon,KY, Seniors,50,125000
10-Oct-20, Evening,KY, Kids,36,90000
10-Oct-20, Evening,KY, Men,41,102500
10-Oct-20, Evening,KY, Women,44,110000
10-Oct-20, Evening,KY, Seniors,29,72500
10-Oct-20, Morning,CA, Kids,13,32500
10-Oct-20, Morning,CA, Men,7,17500
10-Oct-20, Morning,CA, Women,18,45000
10-Oct-20, Morning,CA, Seniors,16,40000
10-Oct-20, Afternoon,CA, Kids,17,42500
10-Oct-20, Afternoon,CA, Men,15,37500
10-Oct-20, Afternoon,CA, Women,8,20000
10-Oct-20, Afternoon,CA, Seniors,16,40000
10-Oct-20, Evening,CA, Kids,15,37500
10-Oct-20, Evening,CA, Men,18,45000
10-Oct-20, Evening,CA, Women,7,17500
10-Oct-20, Evening,CA, Seniors,19,47500
10-Oct-20, Morning,NY, Kids,37,92500
10-Oct-20, Morning,NY, Men,27,67500
10-Oct-20, Morning,NY, Women,33,82500
10-Oct-20, Morning,NY, Seniors,40,100000
10-Oct-20, Afternoon,NY, Kids,40,100000
10-Oct-20, Afternoon,NY, Men,33,82500
10-Oct-20, Afternoon,NY, Women,16,40000
10-Oct-20, Afternoon,NY, Seniors,17,42500
10-Oct-20, Evening,NY, Kids,25,62500
10-Oct-20, Evening,NY, Men,30,75000
10-Oct-20, Evening,NY, Women,36,90000
10-Oct-20, Evening,NY, Seniors,26,65000
10-Oct-20, Morning,TX, Kids,13,32500
10-Oct-20, Morning,TX, Men,7,17500
10-Oct-20, Morning,TX, Women,15,37500
10-Oct-20, Morning,TX, Seniors,3,7500
10-Oct-20, Afternoon,TX, Kids,9,22500
10-Oct-20, Afternoon,TX, Men,6,15000
10-Oct-20, Afternoon,TX, Women,15,37500
10-Oct-20, Afternoon,TX, Seniors,5,12500
10-Oct-20, Evening,TX, Kids,12,30000
10-Oct-20, Evening,TX, Men,12,30000
10-Oct-20, Evening,TX, Women,7,17500
10-Oct-20, Evening,TX, Seniors,11,27500
11-Oct-20, Morning, WA, Kids,8,20000
11-Oct-20, Morning, WA, Men,12,30000
11-Oct-20, Morning, WA, Women,15,37500
11-Oct-20, Morning, WA, Seniors,15,37500
11-Oct-20, Afternoon, WA, Kids,11,27500
11-Oct-20, Afternoon, WA, Men,14,35000
11-Oct-20, Afternoon, WA, Women,4,10000
11-Oct-20, Afternoon, WA, Seniors,3,7500
11-Oct-20, Evening, WA, Kids,6,15000
11-Oct-20, Evening, WA, Men,9,22500
11-Oct-20, Evening, WA, Women,13,32500
11-Oct-20, Evening, WA, Seniors,15,37500
11-Oct-20, Morning,AZ, Kids,10,25000
11-Oct-20, Morning,AZ, Men,14,35000
11-Oct-20, Morning,AZ, Women,7,17500
11-Oct-20, Morning,AZ, Seniors,12,30000
11-Oct-20, Afternoon,AZ, Kids,15,37500
11-Oct-20, Afternoon,AZ, Men,15,37500
11-Oct-20, Afternoon,AZ, Women,13,32500
11-Oct-20, Afternoon,AZ, Seniors,15,37500
11-Oct-20, Evening,AZ, Kids,10,25000
11-Oct-20, Evening,AZ, Men,8,20000
11-Oct-20, Evening,AZ, Women,12,30000
11-Oct-20, Evening,AZ, Seniors,13,32500
11-Oct-20, Morning,FL, Kids,35,87500
11-Oct-20, Morning,FL, Men,33,82500
11-Oct-20, Morning,FL, Women,10,25000
11-Oct-20, Morning,FL, Seniors,35,87500
11-Oct-20, Afternoon,FL, Kids,22,55000
11-Oct-20, Afternoon,FL, Men,10,25000
11-Oct-20, Afternoon,FL, Women,24,60000
11-Oct-20, Afternoon,FL, Seniors,31,77500
11-Oct-20, Evening,FL, Kids,18,45000
11-Oct-20, Evening,FL, Men,34,85000
11-Oct-20, Evening,FL, Women,32,80000
11-Oct-20, Evening,FL, Seniors,11,27500
11-Oct-20, Morning,KY, Kids,50,125000
11-Oct-20, Morning,KY, Men,35,87500
11-Oct-20, Morning,KY, Women,37,92500
11-Oct-20, Morning,KY, Seniors,35,87500
11-Oct-20, Afternoon,KY, Kids,41,102500
11-Oct-20, Afternoon,KY, Men,30,75000
11-Oct-20, Afternoon,KY, Women,28,70000
11-Oct-20, Afternoon,KY, Seniors,33,82500
11-Oct-20, Evening,KY, Kids,26,65000
11-Oct-20, Evening,KY, Men,42,105000
11-Oct-20, Evening,KY, Women,35,87500
11-Oct-20, Evening,KY, Seniors,27,67500
11-Oct-20, Morning,CA, Kids,19,47500
11-Oct-20, Morning,CA, Men,11,27500
11-Oct-20, Morning,CA, Women,12,30000
11-Oct-20, Morning,CA, Seniors,13,32500
11-Oct-20, Afternoon,CA, Kids,5,12500
11-Oct-20, Afternoon,CA, Men,15,37500
11-Oct-20, Afternoon,CA, Women,7,17500
11-Oct-20, Afternoon,CA, Seniors,13,32500
11-Oct-20, Evening,CA, Kids,16,40000
11-Oct-20, Evening,CA, Men,12,30000
11-Oct-20, Evening,CA, Women,9,22500
11-Oct-20, Evening,CA, Seniors,11,27500
11-Oct-20, Morning,NY, Kids,30,75000
11-Oct-20, Morning,NY, Men,36,90000
11-Oct-20, Morning,NY, Women,23,57500
11-Oct-20, Morning,NY, Seniors,18,45000
11-Oct-20, Afternoon,NY, Kids,23,57500
11-Oct-20, Afternoon,NY, Men,36,90000
11-Oct-20, Afternoon,NY, Women,24,60000
11-Oct-20, Afternoon,NY, Seniors,30,75000
11-Oct-20, Evening,NY, Kids,32,80000
11-Oct-20, Evening,NY, Men,18,45000
11-Oct-20, Evening,NY, Women,36,90000
11-Oct-20, Evening,NY, Seniors,16,40000
11-Oct-20, Morning,TX, Kids,6,15000
11-Oct-20, Morning,TX, Men,12,30000
11-Oct-20, Morning,TX, Women,9,22500
11-Oct-20, Morning,TX, Seniors,14,35000
11-Oct-20, Afternoon,TX, Kids,4,10000
11-Oct-20, Afternoon,TX, Men,12,30000
11-Oct-20, Afternoon,TX, Women,7,17500
11-Oct-20, Afternoon,TX, Seniors,8,20000
11-Oct-20, Evening,TX, Kids,11,27500
11-Oct-20, Evening,TX, Men,3,7500
11-Oct-20, Evening,TX, Women,9,22500
11-Oct-20, Evening,TX, Seniors,6,15000
12-Oct-20, Morning, WA, Kids,3,7500
12-Oct-20, Morning, WA, Men,15,37500
12-Oct-20, Morning, WA, Women,6,15000
12-Oct-20, Morning, WA, Seniors,15,37500
12-Oct-20, Afternoon, WA, Kids,12,30000
12-Oct-20, Afternoon, WA, Men,13,32500
12-Oct-20, Afternoon, WA, Women,15,37500
12-Oct-20, Afternoon, WA, Seniors,3,7500
12-Oct-20, Evening, WA, Kids,5,12500
12-Oct-20, Evening, WA, Men,5,12500
12-Oct-20, Evening, WA, Women,3,7500
12-Oct-20, Evening, WA, Seniors,6,15000
12-Oct-20, Morning,AZ, Kids,4,10000
12-Oct-20, Morning,AZ, Men,15,37500
12-Oct-20, Morning,AZ, Women,7,17500
12-Oct-20, Morning,AZ, Seniors,9,22500
12-Oct-20, Afternoon,AZ, Kids,6,15000
12-Oct-20, Afternoon,AZ, Men,11,27500
12-Oct-20, Afternoon,AZ, Women,13,32500
12-Oct-20, Afternoon,AZ, Seniors,4,10000
12-Oct-20, Evening,AZ, Kids,10,25000
12-Oct-20, Evening,AZ, Men,13,32500
12-Oct-20, Evening,AZ, Women,14,35000
12-Oct-20, Evening,AZ, Seniors,14,35000
12-Oct-20, Morning,FL, Kids,26,65000
12-Oct-20, Morning,FL, Men,28,70000
12-Oct-20, Morning,FL, Women,28,70000
12-Oct-20, Morning,FL, Seniors,22,55000
12-Oct-20, Afternoon,FL, Kids,23,57500
12-Oct-20, Afternoon,FL, Men,24,60000
12-Oct-20, Afternoon,FL, Women,33,82500
12-Oct-20, Afternoon,FL, Seniors,13,32500
12-Oct-20, Evening,FL, Kids,25,62500
12-Oct-20, Evening,FL, Men,20,50000
12-Oct-20, Evening,FL, Women,13,32500
12-Oct-20, Evening,FL, Seniors,18,45000
12-Oct-20, Morning,KY, Kids,45,112500
12-Oct-20, Morning,KY, Men,46,115000
12-Oct-20, Morning,KY, Women,33,82500
12-Oct-20, Morning,KY, Seniors,42,105000
12-Oct-20, Afternoon,KY, Kids,47,117500
12-Oct-20, Afternoon,KY, Men,47,117500
12-Oct-20, Afternoon,KY, Women,50,125000
12-Oct-20, Afternoon,KY, Seniors,38,95000
12-Oct-20, Evening,KY, Kids,40,100000
12-Oct-20, Evening,KY, Men,48,120000
12-Oct-20, Evening,KY, Women,26,65000
12-Oct-20, Evening,KY, Seniors,28,70000
12-Oct-20, Morning,CA, Kids,7,17500
12-Oct-20, Morning,CA, Men,6,15000
12-Oct-20, Morning,CA, Women,10,25000
12-Oct-20, Morning,CA, Seniors,8,20000
12-Oct-20, Afternoon,CA, Kids,19,47500
12-Oct-20, Afternoon,CA, Men,13,32500
12-Oct-20, Afternoon,CA, Women,14,35000
12-Oct-20, Afternoon,CA, Seniors,12,30000
12-Oct-20, Evening,CA, Kids,13,32500
12-Oct-20, Evening,CA, Men,16,40000
12-Oct-20, Evening,CA, Women,9,22500
12-Oct-20, Evening,CA, Seniors,5,12500
12-Oct-20, Morning,NY, Kids,20,50000
12-Oct-20, Morning,NY, Men,24,60000
12-Oct-20, Morning,NY, Women,17,42500
12-Oct-20, Morning,NY, Seniors,25,62500
12-Oct-20, Afternoon,NY, Kids,20,50000
12-Oct-20, Afternoon,NY, Men,24,60000
12-Oct-20, Afternoon,NY, Women,18,45000
12-Oct-20, Afternoon,NY, Seniors,28,70000
12-Oct-20, Evening,NY, Kids,28,70000
12-Oct-20, Evening,NY, Men,27,67500
12-Oct-20, Evening,NY, Women,35,87500
12-Oct-20, Evening,NY, Seniors,34,85000
12-Oct-20, Morning,TX, Kids,7,17500
12-Oct-20, Morning,TX, Men,12,30000
12-Oct-20, Morning,TX, Women,4,10000
12-Oct-20, Morning,TX, Seniors,7,17500
12-Oct-20, Afternoon,TX, Kids,8,20000
12-Oct-20, Afternoon,TX, Men,14,35000
12-Oct-20, Afternoon,TX, Women,6,15000
12-Oct-20, Afternoon,TX, Seniors,6,15000
12-Oct-20, Evening,TX, Kids,12,30000
12-Oct-20, Evening,TX, Men,9,22500
12-Oct-20, Evening,TX, Women,8,20000
12-Oct-20, Evening,TX, Seniors,9,22500
13-Oct-20, Morning, WA, Kids,15,37500
13-Oct-20, Morning, WA, Men,6,15000
13-Oct-20, Morning, WA, Women,3,7500
13-Oct-20, Morning, WA, Seniors,14,35000
13-Oct-20, Afternoon, WA, Kids,3,7500
13-Oct-20, Afternoon, WA, Men,8,20000
13-Oct-20, Afternoon, WA, Women,4,10000
13-Oct-20, Afternoon, WA, Seniors,10,25000
13-Oct-20, Evening, WA, Kids,8,20000
13-Oct-20, Evening, WA, Men,5,12500
13-Oct-20, Evening, WA, Women,15,37500
13-Oct-20, Evening, WA, Seniors,3,7500
13-Oct-20, Morning,AZ, Kids,12,30000
13-Oct-20, Morning,AZ, Men,3,7500
13-Oct-20, Morning,AZ, Women,14,35000
13-Oct-20, Morning,AZ, Seniors,3,7500
13-Oct-20, Afternoon,AZ, Kids,13,32500
13-Oct-20, Afternoon,AZ, Men,6,15000
13-Oct-20, Afternoon,AZ, Women,14,35000
13-Oct-20, Afternoon,AZ, Seniors,6,15000
13-Oct-20, Evening,AZ, Kids,6,15000
13-Oct-20, Evening,AZ, Men,14,35000
13-Oct-20, Evening,AZ, Women,8,20000
13-Oct-20, Evening,AZ, Seniors,3,7500
13-Oct-20, Morning,FL, Kids,10,25000
13-Oct-20, Morning,FL, Men,24,60000
13-Oct-20, Morning,FL, Women,24,60000
13-Oct-20, Morning,FL, Seniors,26,65000
13-Oct-20, Afternoon,FL, Kids,24,60000
13-Oct-20, Afternoon,FL, Men,16,40000
13-Oct-20, Afternoon,FL, Women,32,80000
13-Oct-20, Afternoon,FL, Seniors,24,60000
13-Oct-20, Evening,FL, Kids,33,82500
13-Oct-20, Evening,FL, Men,22,55000
13-Oct-20, Evening,FL, Women,20,50000
13-Oct-20, Evening,FL, Seniors,35,87500
13-Oct-20, Morning,KY, Kids,39,97500
13-Oct-20, Morning,KY, Men,49,122500
13-Oct-20, Morning,KY, Women,47,117500
13-Oct-20, Morning,KY, Seniors,32,80000
13-Oct-20, Afternoon,KY, Kids,41,102500
13-Oct-20, Afternoon,KY, Men,47,117500
13-Oct-20, Afternoon,KY, Women,38,95000
13-Oct-20, Afternoon,KY, Seniors,28,70000
13-Oct-20, Evening,KY, Kids,30,75000
13-Oct-20, Evening,KY, Men,44,110000
13-Oct-20, Evening,KY, Women,43,107500
13-Oct-20, Evening,KY, Seniors,49,122500
13-Oct-20, Morning,CA, Kids,13,32500
13-Oct-20, Morning,CA, Men,15,37500
13-Oct-20, Morning,CA, Women,14,35000
13-Oct-20, Morning,CA, Seniors,13,32500
13-Oct-20, Afternoon,CA, Kids,15,37500
13-Oct-20, Afternoon,CA, Men,14,35000
13-Oct-20, Afternoon,CA, Women,14,35000
13-Oct-20, Afternoon,CA, Seniors,8,20000
13-Oct-20, Evening,CA, Kids,16,40000
13-Oct-20, Evening,CA, Men,10,25000
13-Oct-20, Evening,CA, Women,19,47500
13-Oct-20, Evening,CA, Seniors,10,25000
13-Oct-20, Morning,NY, Kids,21,52500
13-Oct-20, Morning,NY, Men,15,37500
13-Oct-20, Morning,NY, Women,29,72500
13-Oct-20, Morning,NY, Seniors,25,62500
13-Oct-20, Afternoon,NY, Kids,31,77500
13-Oct-20, Afternoon,NY, Men,22,55000
13-Oct-20, Afternoon,NY, Women,21,52500
13-Oct-20, Afternoon,NY, Seniors,29,72500
13-Oct-20, Evening,NY, Kids,33,82500
13-Oct-20, Evening,NY, Men,32,80000
13-Oct-20, Evening,NY, Women,38,95000
13-Oct-20, Evening,NY, Seniors,18,45000
13-Oct-20, Morning,TX, Kids,14,35000
13-Oct-20, Morning,TX, Men,12,30000
13-Oct-20, Morning,TX, Women,4,10000
13-Oct-20, Morning,TX, Seniors,8,20000
13-Oct-20, Afternoon,TX, Kids,6,15000
13-Oct-20, Afternoon,TX, Men,11,27500
13-Oct-20, Afternoon,TX, Women,7,17500
13-Oct-20, Afternoon,TX, Seniors,5,12500
13-Oct-20, Evening,TX, Kids,11,27500
13-Oct-20, Evening,TX, Men,4,10000
13-Oct-20, Evening,TX, Women,8,20000
13-Oct-20, Evening,TX, Seniors,3,7500
14-Oct-20, Morning, WA, Kids,7,17500
14-Oct-20, Morning, WA, Men,12,30000
14-Oct-20, Morning, WA, Women,14,35000
14-Oct-20, Morning, WA, Seniors,14,35000
14-Oct-20, Afternoon, WA, Kids,12,30000
14-Oct-20, Afternoon, WA, Men,13,32500
14-Oct-20, Afternoon, WA, Women,14,35000
14-Oct-20, Afternoon, WA, Seniors,14,35000
14-Oct-20, Evening, WA, Kids,8,20000
14-Oct-20, Evening, WA, Men,4,10000
14-Oct-20, Evening, WA, Women,4,10000
14-Oct-20, Evening, WA, Seniors,8,20000
14-Oct-20, Morning,AZ, Kids,3,7500
14-Oct-20, Morning,AZ, Men,6,15000
14-Oct-20, Morning,AZ, Women,15,37500
14-Oct-20, Morning,AZ, Seniors,8,20000
14-Oct-20, Afternoon,AZ, Kids,7,17500
14-Oct-20, Afternoon,AZ, Men,6,15000
14-Oct-20, Afternoon,AZ, Women,15,37500
14-Oct-20, Afternoon,AZ, Seniors,9,22500
14-Oct-20, Evening,AZ, Kids,10,25000
14-Oct-20, Evening,AZ, Men,9,22500
14-Oct-20, Evening,AZ, Women,15,37500
14-Oct-20, Evening,AZ, Seniors,6,15000
14-Oct-20, Morning,FL, Kids,25,62500
14-Oct-20, Morning,FL, Men,19,47500
14-Oct-20, Morning,FL, Women,33,82500
14-Oct-20, Morning,FL, Seniors,29,72500
14-Oct-20, Afternoon,FL, Kids,18,45000
14-Oct-20, Afternoon,FL, Men,34,85000
14-Oct-20, Afternoon,FL, Women,14,35000
14-Oct-20, Afternoon,FL, Seniors,14,35000
14-Oct-20, Evening,FL, Kids,21,52500
14-Oct-20, Evening,FL, Men,21,52500
14-Oct-20, Evening,FL, Women,29,72500
14-Oct-20, Evening,FL, Seniors,10,25000
14-Oct-20, Morning,KY, Kids,33,82500
14-Oct-20, Morning,KY, Men,48,120000
14-Oct-20, Morning,KY, Women,50,125000
14-Oct-20, Morning,KY, Seniors,29,72500
14-Oct-20, Afternoon,KY, Kids,49,122500
14-Oct-20, Afternoon,KY, Men,27,67500
14-Oct-20, Afternoon,KY, Women,35,87500
14-Oct-20, Afternoon,KY, Seniors,45,112500
